2016/04/19 10:10:52 [error] 4440#4292: *66 FastCGI sent in stderr: "PHP Fatal error:  Uncaught Error: Call to a member function getCityAlphaById() on null in D:\wap_mainsitev1\application\models\service\page\ListPage.php:52
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on 
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "arameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expect
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "y given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, a
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "ts parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() ex
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "ven in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "e 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on 
2016/04/28 15:05:17 [error] 2232#3180: *142 FastCGI sent in stderr: "arameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7" while reading response header from upstream, client: 127.0.0.1, server: localhost, request: "GET /csv.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "test.com", referrer: "http://crm.haoche51.com"
2016/04/28 15:06:05 [error] 2232#3180: *142 FastCGI sent in stderr: "PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line
2016/04/28 15:06:05 [error] 2232#3180: *142 FastCGI sent in stderr: "ts parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() ex
2016/04/28 15:06:05 [error] 2232#3180: *142 FastCGI sent in stderr: "ven in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array
2016/04/28 15:06:05 [error] 2232#3180: *142 FastCGI sent in stderr: "e 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on 
2016/04/28 15:06:05 [error] 2232#3180: *142 FastCGI sent in stderr: "arameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
PHP Warning:  explode() expects parameter 2 to be string, array given in D:\test\csv.php on line 7
